Name,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional range
StephenAtHome,810.7289984519846,671.0536404364449,548.1409552040295,424.8527676690304,857.7710424259426
EU_in_India,566.538766337582,581.7401879923875,127.76522456615751,191.28936033960719,238.27649382235444
DianaPenty,450.63949682344656,930.5942344220788,859.2341182939915,990.9475964275787,560.4218812806529
DionMcGhee,0.02221942740554539,730.9687853782724,33.1332463361087,421.8063302709331,515.847135741504
aoscott,947.5348799432614,76.26480490282212,309.18786432044544,117.00667948950355,253.07773198496054
BCCI,16.914679308535852,526.0236930495664,1.3828004194728072,24.801278680822215,156.25176016161325
sethcolterwalls,965.4690219044901,674.164932518724,482.7455229120439,448.9799386850892,605.654206220507
anandmahindra,880.5479276985051,783.8162243850046,383.1908064238864,176.76158972756906,804.2331403794542
TwitterBusiness,865.4249840332199,932.6009019973854,757.3341971868288,318.68173667056055,889.1140119625518
SimbaSleep,614.2690518621712,969.2718021948258,753.1566380898598,970.7791424571277,827.5142016528614
rahulsinghx,702.8169090904538,753.9352244784204,33.7464754638751,739.6781507919839,267.0314852784558
rampalarjun,391.4055382615029,975.3468546818319,658.6719354585822,979.1953752559397,696.4993311787445
AM2DM,985.6162953082099,175.44196194710636,788.5659125841086,243.65563061602523,383.3863725643296
sujeethsign,381.6581169207125,813.2374059642638,305.0504321506359,893.0047978249722,417.23598097520676
PratyushaOrg,864.6269550037666,694.5201289456469,293.2369805942483,787.1465798257393,363.72781426537983
TIME,967.5091552532687,786.5110307366346,430.4844766905457,75.95222184341088,917.0898139823538
ShanuWaseem,459.77165088330304,624.8058925600228,29.400505871998163,479.2849591878172,183.56249160913407
TechCrunch,648.5383536815104,816.2003234419235,242.4476405783134,146.41471188400345,933.7232472674398
KidCudi,430.42924968322154,699.726466634967,855.1045411189727,957.4027662788665,647.2519619871308
TheSevenLife_,867.870751777628,935.8009376210563,105.98360306804227,433.4519221799354,857.8961437941269
Rakulpreet,304.7269623158663,307.1954336708715,137.51399024384781,419.96160396553256,74.83406626185824
JWillsITV,509.50997343106275,349.65997555681065,182.69487901170152,495.1327417117859,160.27987415446944
_tharkuri,669.3142528463832,38.10526743948978,112.11565041497273,224.1206276825055,50.682059798120186
HarvardBiz,826.1485971120346,786.1565735311759,607.8525052725242,104.1983612628789,853.9340862557834
TC59,137.55738693241148,888.4063356309075,288.2482821894238,724.9215665105515,493.10086084017627
TheDeverakonda,477.6107632619344,535.5943605448857,706.1891606598903,831.8770742479311,246.77054376622658
chrismlacy,923.2012551530826,99.79611708827929,16.70341334830927,0.49752776396783105,641.1497429659258
Spotify,888.566881919308,389.5344483625875,140.4641782892445,24.653389890265554,427.89789081665367
dp_satish,653.1060219744766,589.1276057470146,80.4612017741435,78.01331412105156,365.9743700268369
DiegoForlan7,99.91244131649269,312.8614887879869,353.51708996346684,205.99635679208228,186.93122302388176
wesyang,997.262878161459,216.3144110413047,273.7841762574168,18.9508721806419,490.6264681577997
milindrunning,140.60167915426092,798.1334986102914,174.60163027757397,306.1544084543388,511.73251969157076
profgalloway,805.9219076301024,661.4882241046089,503.04416003297956,217.9486964691849,757.3137400635948
issahilkhattar,373.43425816711664,215.7278610922439,105.34980930514321,290.7027720083611,135.62062240521
Rohit_Ravindran,163.78339607699948,347.51005162691223,25.411707060210343,147.3669434170561,213.8458768868014
BollywoodGandu,363.52499692992404,267.1670678184266,27.59506774877696,174.53705838594308,210.19550688311062
Adele,366.9900248292035,833.1872742071346,915.1881988075419,972.1451235709419,438.69491313538515
CinemaRareIN,412.8078464553597,66.9072503363724,20.78448913540659,171.9934468165547,0.8925957922837346
imfemalecricket,268.7019145768199,458.0996857808842,196.40284501002958,218.09272499737875,241.022190960965
aktalkies,934.8675910558494,238.16063054336468,160.5054508839302,286.8901203911273,267.13848108766615
AzmiShabana,746.8678926030489,420.71669253805675,126.9148644962122,851.1000089501933,132.5637181291063
rajivkhandekar,291.67178179622067,601.7059576393815,4.0176538692412445,624.1791011539785,118.00010383504767
iamyusufpathan,520.4477132293531,877.4830698906276,349.35815133052625,753.2570316658184,757.0856196820548
htTweets,661.0189368545016,818.7835861976894,187.46239798248243,529.3202091046354,558.4640892721437
PerniasPopUp,933.3503471364329,661.8212945671827,828.8818514422567,545.6853974624072,666.1187507298348
eshynes,974.4986912760301,86.04569006307156,254.34917982616366,113.43770730757097,166.1511515068984
SO_Pakistan,308.7423546652917,901.9015018729832,305.2098438007298,466.15747616832914,693.3268062727888
HardikPatel_,157.54668272955553,711.6360491879647,94.20429119015961,386.8812804127226,357.2612894762125
anishajain_23,664.2234560823271,322.04776994630856,459.4309681280077,461.5157245459106,78.86788239761755
BBCNews,466.3972407091647,519.744975650881,485.9262253538911,232.20763893794881,467.24753826681666
Fact,936.3962129134949,474.18152136914426,349.29149476605056,96.9020905746149,494.06719443669147
RonnieScrewvala,685.8416423123231,707.7525738414649,189.42245247555184,214.09073517281618,500.39466566588067
ThatsEarth,38.504411087520005,227.16057353608983,319.86565717079105,173.6036937952252,308.7756156071104
Varunmanian,791.6072974905327,866.4814650616173,495.4919454382511,404.660072180374,748.1948246260348
U2,545.9611796130044,766.8761157767476,401.11703604331416,294.28005332766276,735.4608455777103
ellataylorwrite,963.5003997356628,178.43150020882908,751.5687503071559,469.6725600494865,323.1110463349691
AllanDonald33,326.56357426357295,725.6127698545365,203.23497018469206,484.7825964441971,435.00804449370827
RealBillDuke,841.2265924021243,969.4579956936602,984.7355046173443,898.4550243133649,943.2697760014721
azeem2112,151.69714692920593,363.84114960550744,93.48327520978256,733.3066064992287,106.03675572745969
J_Wex,862.6221219002341,477.5922449926971,147.04204320884108,281.3245246013346,345.47581963320266
RightistSingh,157.18504908381232,359.5438564348347,33.38608321925191,498.2588786316519,105.2657997155489
loveofcinemasf8,962.8363255893169,106.42673009849119,107.96767310086608,168.5961662267752,258.35911412223754
TurramKhan,664.4086714303346,482.2092014128892,27.958562043841006,517.4053618861163,29.42226700087891
tamannaahspeaks,666.8943623673572,482.5884680944728,293.9822650209054,857.9701665390727,150.82533718371587
JofraArcher,134.06396075002942,394.15525796353893,38.85858892187699,299.29875895849216,336.87345503365805
Wikimedia,932.9835899250064,831.4564499241388,151.4481725804519,135.85409278914685,742.0443339170988
ManjushaRK,926.3382262462679,655.2123467146349,282.2490506886245,526.0247812693128,353.8523860183259
ishafoundation,969.051681110755,727.5857315702652,311.8945674168061,225.39341861812179,546.3073920250381
forbes_india,855.2856278081451,597.0108240587136,596.141170499596,84.71485966996345,819.1949647358315
pawanfilms,779.5725020728304,309.72478365718524,117.34439469473512,275.60686733266493,296.2588628348154
EU_Amb_India,413.59245840978997,709.7443140351495,759.0770592120363,524.4606716709458,541.5670086436938
mayaali07,467.92644920260375,582.7520179956605,116.20546987131542,867.2816067416808,96.38399366658085
tanuj_garg,876.566844683897,444.4082171435132,499.4632211100043,111.69981591731093,567.2965417077977
globalfoodman,906.0610276806431,767.4733824273062,340.2988522863718,222.52591539926948,584.767932482692
anupamachopra,969.3507278429576,347.09576803659036,607.901510117231,457.33608796768607,326.75761915122547
myntra,893.552651991619,994.2934872569596,594.205211134478,931.1052982227202,967.3535806998025
Vadcitypolice,769.8077281663958,755.9280578195353,302.8577361420922,270.960755888325,813.4622498299706
WXPNMikeV,555.3304976339609,614.2287254479489,321.1995068831582,272.8406296492998,292.98055671126866
dodo,768.667611238293,259.9954652032249,532.7328228779843,913.6251459869229,266.6337692202146
erbmjha,486.45209221039346,327.93939787941315,241.63577700842603,715.2958736338517,170.10614185661544
hantscricket,560.01395476143,526.0521684806286,10.465703863835273,9.572217541159056,563.2511083445895
RoyalMail,906.3390306686571,869.4129453815873,464.48386198492597,451.8219281153747,828.0823986873158
Dhayarajesh,3.243203479696477,383.2206431964499,75.0173628204806,505.9366396325852,596.9311044151525
ZakirHtabla,119.2335216382378,712.9236228648151,354.08589915294095,837.4185857730419,380.74944115478735
geneliad,289.5642312095469,883.1996379078151,963.3828691307629,999.6848010342767,647.3278782250693
bellahadid,230.13577968809207,487.1765654230031,619.4518522108312,980.8821527573103,142.57928871541085
super30film,531.8716577018938,376.47981162053657,44.99432568384959,491.2612314294877,85.20279396248853
IMGReliance,532.965177233238,749.3923334774182,110.67394588506579,76.57799264719006,564.5872745264384
jmainzer,917.562443846705,133.04251452572692,343.77050806070173,101.6328371154897,467.32662457099303
nandureddy4u,384.8883539411517,495.20584087719254,267.80207130221044,915.8741036810541,155.41649257772167
Gampa_cricket,721.2606595366371,330.5828957629145,46.45102464758533,17.040402342172744,468.63187153519374
reddyharsha,559.8396640827083,527.0392440879505,284.12257428127987,622.7556986112982,457.67362672886935
UNHCRPakistan,824.1322970763712,579.2959603322786,387.1912973693219,632.7587760098606,318.75731535921625
ronnielahiri,482.6496156114406,497.30559353993533,97.02545113130256,477.33196367525727,291.727262168171
itsaadee,288.977888973438,924.5125526236661,345.3111944944653,898.0627677015059,483.8974496266881
OutlookBusiness,952.1995253605311,376.52819690992413,410.32497342251145,19.02448583953148,522.8316344935514
TahirRajBhasin,820.4679544094583,525.6238448787986,295.6902659290787,283.9369634240898,243.56560877292716
joan_chelimo,114.45317331658534,787.1075931312056,116.42734628793,733.2598937418037,452.97508595564994
paulocoelho,97.38217656328857,456.58930391692274,233.59407196426767,300.16581587946274,472.6486583251512
actorsathish,24.12100727525479,387.6477009570989,277.22398428368865,763.0619835739159,199.06346372445444
juniorbachchan,149.6933016573926,430.37855345627594,422.65591837095576,746.6583052346144,227.5019431251109
et20s,286.96542435006586,458.5626974027417,70.50172984670778,119.56594993199676,488.08979291572336
Nivo0o0,680.421615154224,503.623898695178,271.56477987340475,181.27267690439285,457.17540568551107
spotifyindia,233.03843521637125,9.184562426101273,5.81790789406994,32.74742394868557,1.0070119264087296
moitra_mahua,670.0935224307104,749.4289712794624,168.71031130583592,394.69033361958526,572.4701613935897
ShashankKhaitan,875.0362800869154,565.702005659648,48.078254740749834,330.65639278409486,246.30061331996532
adrianmckinty,937.1005789824469,357.2032033001333,774.4342503780053,861.7847823851894,378.41781772450963
khaledhosseini,925.9585000931805,851.5332699921559,247.0790197630687,946.9132855480153,497.8986609746048
eWhispers,102.42593181201303,136.5457522024775,38.8371426572906,59.429113699810856,2.960535008212195
nytimes,976.2163913131561,917.9024227053567,667.8562468381925,274.9931584092676,924.3318949512849
taniasamtani,177.56224388910329,586.463348867527,163.98501716018353,800.3972539396185,291.18368205617554
IndiaMeToo,932.6686036698611,424.0088356775756,477.77045964485797,494.349224007029,305.1402163898007
Sarah_Taylor30,200.55932387911147,656.62336625187,660.3811729616175,931.5209984320364,382.8178431572461
baradwajrangan,920.8929379595345,257.4430712546677,106.63462900672415,429.9951853384309,186.704276703732
raogajraj,428.9677193580551,610.8763847391454,103.66762008540876,755.0656790841867,175.68681396127573
KamariaB_,547.5094332424324,898.8549529892292,201.53366856624982,909.5556420079794,679.1351791168794
hmeisler,699.291419751548,313.0603969920153,171.8610321871501,98.84916164723361,491.24816757434036
MAFrancheUN,700.9277992654143,767.1776806165293,472.7783176175026,540.2868295879082,332.75472793919204
RaminSetoodeh,969.8759378674739,197.3144052329889,721.8562843136451,424.5656871331782,492.4208144290045
ajaydevgn,242.73811608332176,466.0068711752433,235.7818265553796,909.0641738937858,146.70602790802818
StarMaa,1.7627189407853905,296.1849427587331,40.54804823934444,89.35365795809652,14.732729676054435
bigeasy_mag,966.592400380606,941.1819362791847,512.4072060496101,353.63330332736166,895.0544281444338
Dior,999.7674898350168,666.2604789320103,722.0729321901297,514.7425787427475,767.3567236016676
tokalaravi78,6.033890981146484,127.01458935130965,83.55700585735221,488.5928803361091,60.222000478110886
standup,808.4706313692567,307.6299783234777,733.6275650120557,277.67283787427095,532.9206071011182
dashmeshstud,852.3826232556639,333.9758943597294,157.06846118459828,15.42538675412225,579.8888350904488
shubhmangal,504.9452507125871,369.89622982061843,136.27622737220457,86.26037930876318,662.4888364276045
ChasingCoral,871.9531766920284,867.8410607460135,262.43222133173265,633.6924570592377,564.4206055221207
GarethBale11,75.31873622927232,898.9599143854662,170.50570114741976,333.4659366652684,733.4609952562205
teddyeugene,357.7381096736022,626.922570812647,74.52709971807097,57.92927070263093,657.5708783997331
SEC_News,710.1300357216218,699.9597831913212,907.9472702637478,466.15958908726867,900.7555737965622
mehartweets,844.1488601794609,537.3799899150927,135.80646178830435,437.5566208440385,346.3786277779729
Plebeian42,929.4641558298748,130.60967140350343,61.999134955103344,250.3944294068836,275.09303740973957
sanyamalhotra07,558.6825478734982,458.1098469670426,153.16300010169243,885.044544304163,96.25290059615821
Amala_ams,714.2635591754113,867.5532401144142,683.6747294795291,901.2560099934198,477.26969084021584
bedwardstiek,915.5702132908243,344.579308674815,595.8206381740863,38.45757067112976,719.4122596584195
imtiaz_jaleel,482.8402340652305,700.9939078646169,141.05183372509856,400.1072560944278,322.45371596829887
mehtahansal,942.2910044242633,312.4320532754113,215.26131146438232,365.7101123340759,210.5354925676684
stylebyami,737.0516958178364,441.27350213587846,630.2221410884717,494.7790978111397,231.6517819132371
PMOIndia,683.0971339964395,758.6947783400653,255.01806306847817,132.2113606668668,384.5165099341873
actor_nithiin,153.3220650200885,341.83088423460515,75.9419173934618,664.3746170245837,70.2163995654565
beastieboy07,360.85095052932945,288.17710458777754,72.90158534218116,69.33997023744377,363.1158367639409
dhibuofficial,418.85194407585493,437.7919305258791,221.8155358282251,768.0198935112661,107.95925507116965
StratNewsInt,609.2867432394646,767.1356781918583,198.371468347724,224.07938815372285,326.2562702345197
FilmHistoryPic,400.8785060553511,187.8132609212179,125.3861087116333,504.87678394999324,29.74523407741919
England,74.56670417210076,878.5067911874341,22.890981424529777,196.1682839106007,591.3045179306421
anand_nac,439.51871887936375,835.7549439541026,90.57867959561395,797.3865189387429,278.8378335266524
rogerfederer,222.22299517904386,756.5503954218685,388.81372225541475,832.8202057381877,498.2197593142714
Numb3z,784.4638942526946,275.2938325150179,53.620695493579454,150.59267497183305,379.64377777572736
PawanKalyan,893.6536412508342,796.3647886282735,403.8756219977039,500.98785875550766,540.4526369193685
aamir_khan,661.778685928177,886.576472648253,726.5097122394208,988.1047424935557,497.6295310431658
frazsi,741.8834844206825,716.3239731551681,261.7398491908125,349.0013539769654,617.4442622968871
AristocratBags,843.2713347481999,929.4515652293504,429.62463385182787,309.6716229228591,881.1459136820705
23_rahulr,158.31051474297752,481.0780769253348,6.249496819390188,279.8455454333485,50.6535220180524
MPNaveenJindal,599.9708764749068,844.434458832809,101.09372024128066,379.2204923619214,564.1645655893334
moifightclub,859.377699333073,547.159048737074,64.59393929686935,457.3435830419962,300.4357542416227
raedita,791.4776268017991,587.2661928066797,160.22831441650376,612.7243810192018,384.31059786352887
NicolasRapold,930.6122198590348,579.9852574697127,253.5918595833986,732.2490347929661,257.26538586789894
taran_adarsh,280.3598008307271,640.78476852418,3.7067426061707653,210.0288024532772,174.62851882144236
WANEP_Regional,533.6523999838234,805.624191204463,320.19094994690056,534.6317941280172,243.21882513601938
lichtenbergian,941.1644277122305,456.4503015639884,328.6181176662838,141.19004505494604,671.0484090962756
spruhavarad,478.71652800340377,605.9217094051756,78.6200082500752,899.0036636538433,118.97832437592653
usacricket,241.1514857844187,843.2618299794639,59.366941273888585,57.68756778341877,708.0205488604541
sonamakapoor,589.8145717937693,744.0468863636714,773.864349946906,994.3181683631282,371.173394396979
MahuaMoitra_,870.463883050601,574.3565409306948,168.03169083629354,166.51608387835788,516.6314368892238
WAGNH_CFC,216.8561425851251,490.7043890194035,8.116968780849609,38.66380206603226,591.3293447022454
Karembeu,35.70843014520886,635.5474087705968,198.0041297634581,203.274416049101,149.85557349325472
sheilakathleen,962.8085302571809,46.21600644398826,349.74350677236964,734.6538105087884,259.3489052397041
minimathur,678.618224972437,530.0548859850412,423.9183483544083,680.1348870020172,438.2006672949332
kunalkamra88,640.0319618230899,429.94377361258734,143.3529203857959,440.9228462292864,447.5267097770278
MinhazMerchant,785.0666029354287,761.9309558406071,373.65404740455796,84.09532559135508,635.900255613987
dave_kehr,933.0241769583982,445.8822523383128,225.8373750382896,326.242923406756,227.90312564717357
sunpictures,270.2947300024812,262.5999248503337,66.50465205131367,303.9288113286531,78.90403614152369
cnnbrk,976.230336678302,952.2864839163351,907.2631354827574,543.0396493169017,951.712152299245
Atlanta_SEC,337.9470188096859,814.2131618923119,581.3359246983867,569.4557927786029,795.3678146198058
rohitkhilnani,622.5941471944676,542.0803324049091,210.28904697237544,709.4677481595639,342.43610982856114
parthiv9,175.3865839160777,815.9520642004244,239.05841505895032,887.5922595217651,579.5774181073211
NYSE,823.8069399405994,844.3118604557947,714.4068727286434,396.1571625418184,856.5066220501743
TrackTeluguFilm,138.2498595514644,689.2467145304158,18.96446994792872,209.8419768335004,442.3443310562476
kresha_bajaj,710.9743707939341,808.9979079902712,757.464784922128,817.4301412526083,207.40485327553736
nyvfxwaala,630.4487844973872,781.8108211933048,532.6161299014215,856.0968211653428,290.8639628280499
ZonePhysics,961.8041340695158,241.17271525380906,376.8227384044555,17.524701229690297,426.691476029714
ABdeVilliers17,357.63324611338265,469.5906463403385,318.9250778269277,559.7360836169213,449.5112802105252
alter_jamie,279.79700300044834,360.44910445941247,10.275728541422001,59.099630762111275,384.1032455188525
SaiyamiKher,347.3500684345263,554.3874096486161,158.06809858108,324.8451891276668,419.1729813726196
CHANEL,987.7224902986566,394.0391465950112,614.3486387394651,90.02851921823913,604.9926005149481
iamvijayvasanth,192.1256866430605,839.9462808624925,103.41535716892791,771.5561241793959,497.59493900624807
katiewalshstx,868.3927332024066,117.18369414033175,327.22954261360917,239.13455015145584,210.48890741876514
FeminaIndia,971.5614089160911,751.29245898643,990.5918636736812,611.406974840925,572.3147167837567
chintskap,642.8526684032312,860.2212704276354,632.1957199394707,953.1414850336681,644.158321662435
ChennaiyinFC,269.4788011608227,756.7360164743977,28.010702768966887,58.355576131870365,662.364872163446
Radhika_Khera,342.60671489712047,780.935782529572,11.424818164997797,486.1455785640606,342.5274347354268
premajournalist,833.0743512520114,609.8724588900791,445.6652990412029,637.8793900911542,346.0623354362539
iamnagarjuna,419.4378085613021,832.1319255135451,451.59983780551005,821.1228833925404,428.34374103007815
Glenn__Kenny,921.1112144036077,148.7373460688519,333.66044163634626,311.3616993907477,369.8812590403897
dirlingusamy,379.41285062008143,654.4658412568399,379.907502123995,640.9727606367032,376.3195716998114
Cyrilhanouna,474.14603615739594,221.34685059515752,356.326517957276,277.74789966343894,221.09860704788426
DDIndiaLive,655.7443062863789,838.9981414107829,124.70409111766267,448.5643007747619,520.1465409106307
VOGUEIndia,942.8899158502064,543.1038343028617,723.6310610043428,356.16851033245325,489.3987136564514
sundeepkishan,299.1693147473051,542.5130829183566,112.86594853062849,765.9301845282333,166.1172575695069
SonyMusicSouth,268.13764283102694,335.30501468919925,11.430492194280827,188.8952487130019,78.79176102924302
MangteC,540.8848048534334,908.8163383296277,720.9488064835576,936.8551325256382,664.6193421226069
ThePrintIndia,743.1201599571338,700.559225036137,355.4893768739225,460.6113362813974,446.73267092294617
iHrithik,868.0074712601025,971.6987283957908,980.45598970582,999.990144959934,813.0428131754861
Entrepreneur,630.4162661748808,850.9293573339347,778.5924623059464,120.77617605526348,962.2186221535411
Thyview,681.9533231280024,76.7530864571797,14.92796166473942,44.968209109346624,106.18755576056543
timwig,428.0524008439783,394.95684370014754,10.279102705032294,7.029669298364127,372.6759694906176
Anaita_Adajania,773.842804058812,470.7713402754686,593.684626636191,524.8771752186681,153.26811724446648
sadienewman,372.8688085822723,202.34204783428484,589.6056604508401,724.2629551029846,139.9466056500427
jgarnerr96,3.78886150082397,854.3071746519544,5.860477347293392,370.9857235898127,284.7505793880458
airnews_ranchi,518.4154321628837,913.3628042150065,219.32531581080977,476.04367054825235,506.4502976405801
dgelles,896.1039827820483,889.7743668422355,456.9959096168284,370.0776117592297,911.1363662577576
Karkeragirish,697.5378686313154,236.8230994761398,132.8206453297287,3.381727076258445,597.99442549229
DeDePyaarDe,532.1922304563428,349.8682740845091,220.17233256411606,671.1958463178064,83.96019563301532
LordsTavAU,349.25547128732705,687.3771575306369,85.75901187880297,303.97455687046914,341.0598852838375
TheViralFever,467.06936762702713,504.2403734455512,76.60352566991868,602.3869357479784,336.3042164396118
chennai_central,597.3093906123995,474.5641851480353,57.08245853481198,57.2978256841688,448.20315451475625
cobrapost,611.8939626938059,604.7775756088791,255.96903950901816,639.9359885112622,585.4171988278366
osarpong,697.4789794854415,667.0310760993472,201.46491906329894,211.96070449244962,584.1793078004337
dhanushkraja,508.88994932206776,750.9125458511288,77.61350223208929,590.5929588984915,364.9367366708174
iamsnehaullal,512.2633834282483,676.5678175806454,730.8172002924997,831.6841802106163,341.3711675971592
cadwego,901.128938384017,583.3766396104834,455.2343095924526,134.0562340352034,492.42482056225253
IChitrangda,691.3488849269469,822.5433817484842,814.2664045454229,991.1726526674478,446.64246370915896
raj_a_mehta,636.2030375372999,376.5700120573634,68.45181340117918,561.2373781313298,162.00041090901541
BCBGMAXAZRIA,997.6959230406027,744.2248512901672,981.1277672943926,591.8667822124656,822.9585854726289
ROFestTrends,820.5288075694219,689.7979273202383,128.47643102248068,525.7431965364691,480.212008497665
SeshankaBinesh,714.3775210971886,747.7756941439992,256.7814056509643,900.6329455735748,303.43567526193857
Pallavi_offl,523.7992064449244,660.9258421443365,415.14540323800793,900.153768077797,219.9706013336435
arhaankhan0798,96.85383873372922,765.4277091013275,829.2522830519881,813.2097813796578,549.699095558777
bumblebeargames,823.5599041211844,863.6670564286335,176.05206207716884,117.25069549162009,858.330930178268
